function,equanimity_subsets,equanimity_subsets_normalized,equanimity_importance,entanglement
00000011111111,-2.58333,0.557292,0.5,4
111000001010001,-4.04688,0.515625,0.375,7
1011101111111,-2.88672,0.585938,0.375,6
10000011010011,-1.60938,0.632812,0.5625,7
0000111000111111,-4.45964,0.481771,0.375,6
011011111010101,-3.23438,0.554688,0.4375,7
01010010001,-1.75,0.691406,0.4375,6
0010000010010001,-1.75,0.691406,0.4375,6
111111001011111,-1.97917,0.665365,0.375,6
0001110011101101,-2.6888,0.580729,0.5625,7
11111010001001,-3.16667,0.544271,0.5,6
0100111101101001,-1.8763,0.619792,0.625,7
100011011000001,-2.42188,0.59375,0.5,6
1111110000110011,-2.31771,0.576823,0.4375,5
0110100110001011,-1.47917,0.638021,0.6875,8
010110000011001,-1.83854,0.606771,0.5,8
1001110110010111,-1.60938,0.632812,0.5625,7
1110101000110001,-2.58333,0.557292,0.5,8
0001110000001111,-3.64714,0.520833,0.4375,5
000000110101,-1.64583,0.674479,0.375,6
1001110001101111,-1.79688,0.644531,0.625,6
0000100101011001,-2.08854,0.602865,0.5,6
011100101011,-4.23047,0.507812,0.4375,7
0111100000111101,-1.4388,0.611979,0.5625,7
001000011011001,-3.42188,0.566406,0.5,7
1011110100011001,-2.2513,0.572917,0.5,8
1100101111011101,-2.07422,0.625,0.4375,7
1110111001100011,-1.83854,0.606771,0.5,7
1101100001,-3.47005,0.572917,0.375,6
1000010010001,-2.5625,0.652344,0.375,5
101011000100001,-1.85938,0.628906,0.5625,8
00011100011,-1.11589,0.684896,0.5625,6
0100001110010111,-2.29167,0.598958,0.625,6
001001000111001,-2.08854,0.602865,0.5,7
1101110101111101,-2.5625,0.652344,0.375,5
010011011101111,-3.42188,0.566406,0.5,7
001001111001001,-1.8763,0.619792,0.625,7
0010101101100111,-2.83464,0.559896,0.5,7
1111111001010001,-3.23438,0.554688,0.4375,7
0100110110101011,-2.2513,0.572917,0.5,8
101001110111101,-1.38021,0.658854,0.625,5
001011100010101,-4.45964,0.481771,0.375,6
010011110100001,-3.0638,0.533854,0.4375,6
11101101101011,-3.23438,0.554688,0.4375,7
101100011011111,-2.42188,0.59375,0.5,6
101101010101001,-2.125,0.609375,0.625,7
00000001000001,-1.13021,0.815104,0.25,4
111000100011101,-3.16667,0.544271,0.5,8
0011000100010111,-4.3138,0.502604,0.4375,7
111001110101011,-1.60938,0.632812,0.5625,8
0001000101110011,-5.04297,0.46875,0.375,6
100010001111011,-3.5,0.535156,0.5,6
000010111001111,-3.10417,0.559896,0.5625,8
1101111001110001,-2.02604,0.61849,0.5625,7
001010100010011,-3.23438,0.554688,0.4375,7
110101110011111,-1.03255,0.690104,0.5625,7
1111101100101011,-3.47005,0.572917,0.375,6
0010010011001001,-1.38021,0.658854,0.625,6
0001101100100101,-2.60547,0.585938,0.5625,7
1011101001010101,-1.66797,0.585938,0.5,5
011110010111001,-2.6888,0.580729,0.5625,7
1111000110011111,-1.34505,0.658854,0.5,6
1000110011110101,-3.0638,0.533854,0.4375,6
101101100111001,-2.6888,0.580729,0.5625,7
0100100101011101,-3.5,0.535156,0.5,6
1101000101011011,-2.2513,0.572917,0.5,7
100100110101101,-1.29167,0.626302,0.625,6
101010000000111,-3.23438,0.554688,0.4375,7
000110000011001,-2.07422,0.625,0.4375,7
110101110110001,-2.10547,0.59375,0.5625,8
11011010001111,-1.20964,0.638021,0.625,7
10100110111101,-2.2513,0.572917,0.5,7
101011001011,-3.0638,0.533854,0.4375,6
1100000110001001,-1.50521,0.615885,0.5,7
01100111101101,-1.29297,0.632812,0.625,8
1111001101110111,-3.04167,0.622396,0.3125,6
1100101010111,-3.16667,0.544271,0.5,8
10000001111,-2.07422,0.625,0.4375,7
1111001001000101,-2.33333,0.561198,0.5,8
0100111100001011,-4.79167,0.466146,0.375,6
0010000001000111,-2.07422,0.625,0.4375,7
0110011111000111,-1.83854,0.606771,0.5,7
00110101010001,-2.90104,0.563802,0.4375,7
0101010100000111,-4.45964,0.481771,0.375,6
0000001100010001,-3.04167,0.622396,0.3125,6
000100111110001,-2.2513,0.572917,0.5,7
0111011101011011,-2.65755,0.611979,0.4375,7
0000001011011111,-4.79167,0.466146,0.375,6
101000001101001,-3.00521,0.580729,0.5,7
110110100110101,-2.10547,0.59375,0.5625,7
1000000101110011,-2.83464,0.559896,0.5,8
000010000001,-0.546875,0.828125,0.25,6
1100110001111011,-1.83854,0.606771,0.5,5
0111111111111011,-0.796875,0.824219,0.25,6
1110100011010011,-2.10547,0.59375,0.5625,8
0111111000101111,-2.07422,0.625,0.4375,7
000001110111111,-2.83464,0.559896,0.5,6
0000001000011011,-3.47005,0.572917,0.375,6
001011111101001,-1.29297,0.632812,0.625,5
11101011000001,-3.5013,0.541667,0.5,7
1011110101001111,-1.84505,0.651042,0.5,7
01010111111101,-2.90104,0.563802,0.4375,7
11010100000111,-2.83464,0.559896,0.5,7
011010001100111,-3.10417,0.559896,0.5625,8
0001101111101001,-1.29297,0.632812,0.625,8
000100001010101,-2.88672,0.585938,0.375,5
10001110110101,-2.58333,0.557292,0.5,7
01111000010101,-2.91797,0.554688,0.5,8
010011010000001,-2.74089,0.606771,0.4375,7
01001001111011,-2.6875,0.574219,0.5625,7
1001010010001011,-1.29297,0.632812,0.625,8
1101010001111111,-2.74089,0.606771,0.4375,7
0000010100101,-1.16667,0.704427,0.4375,7
000010101111111,-4.45964,0.481771,0.375,6
0100111000010001,-2.08854,0.602865,0.5,6
100101111101,-2.10417,0.58724,0.5625,8
0001001101011001,-2.91797,0.554688,0.5,8
1010110001001111,-2.83464,0.559896,0.5,7
11101100101011,-4.45964,0.481771,0.375,6
100101110111011,-1.38021,0.658854,0.625,6
1010010000111011,-2.10417,0.58724,0.5625,8
1100101110011,-2.10417,0.58724,0.5625,8
0000110111011101,-4.45964,0.481771,0.375,4
1011001011010111,-2.08854,0.602865,0.5,7
01000010111001,-2.08854,0.602865,0.5,7
0101100011011101,-3.64714,0.520833,0.4375,6
1000000011010101,-3.71354,0.52474,0.375,5
1110110110101101,-2.07422,0.625,0.4375,6
100001111001111,-1.79297,0.625,0.625,7
0000011001100011,-2.02604,0.61849,0.5625,7
0010111001011,-1.4388,0.611979,0.5625,7
0010110111100101,-1.4388,0.611979,0.5625,7
1010000100111101,-1.77083,0.596354,0.5625,8
101001111000011,-2.10417,0.58724,0.5625,6
010100011110111,-2.2513,0.572917,0.5,6
0111000000001,-1.64583,0.674479,0.375,5
1001101000001011,-2.91797,0.554688,0.5,8
111001110100011,-2.2513,0.572917,0.5,8
01100101000011,-2.42188,0.59375,0.5,6
000010011010101,-3.23438,0.554688,0.4375,7
1101111000110111,-1.26172,0.664062,0.5,6
0001110101011001,-2.91667,0.548177,0.5,6
0001100100110101,-2.83464,0.559896,0.5,8
110001010111101,-1.20964,0.638021,0.625,7
101001100111001,-2.10417,0.58724,0.5625,8
0111000110111101,-2.42188,0.59375,0.5,6
0001100011100011,-1.79297,0.625,0.625,7
100010101000011,-3.00521,0.580729,0.5,7
0110000011100011,-2.83464,0.559896,0.5,7
11111010111011,-3.47005,0.572917,0.375,6
1010011100001011,-3.5,0.535156,0.5,6
0010001000111101,-2.83464,0.559896,0.5,6
011100011111001,-4.3138,0.502604,0.4375,7
1100010011111111,-4.28255,0.533854,0.3125,5
110101110100001,-2.91667,0.548177,0.5,7
1110110100010101,-2.91797,0.554688,0.5,8
0110110100000101,-3.5013,0.541667,0.5,6
1011110101111001,-1.11589,0.684896,0.5625,6
010100011110001,-2.2513,0.572917,0.5,6
1011100000111011,-3.0638,0.533854,0.4375,6
0001111001000001,-1.79688,0.644531,0.625,6
0110101100010101,-2.29167,0.598958,0.625,6
0001001100111,-2.42188,0.59375,0.5,7
101001010101011,-1.0625,0.652344,0.6875,7
111000010011011,-1.47917,0.638021,0.6875,8
110100001000111,-2.2513,0.572917,0.5,8
0000000100001101,-3.04167,0.622396,0.3125,6
0111101101010111,-2.74089,0.606771,0.4375,7
0010010110100001,-1.50521,0.615885,0.5,6
10100111111101,-1.50521,0.615885,0.5,7
1110110110101001,-2.08854,0.602865,0.5,6
0100110011111101,-4.29688,0.511719,0.375,7
11100101,-3.47005,0.572917,0.375,6
0011010011101011,-1.8763,0.619792,0.625,7
0111001010011001,-1.54167,0.622396,0.625,7
111101100000001,-3.64714,0.520833,0.4375,7
000111101110001,-1.29167,0.626302,0.625,6
1000010111101011,-2.10547,0.59375,0.5625,8
111110110001,-5.125,0.457031,0.375,7
1010110010100001,-2.2513,0.572917,0.5,7
1001000111001,-1.83854,0.606771,0.5,6
11110100000111,-2.58333,0.557292,0.5,8
011001100011101,-1.77083,0.596354,0.5625,7
1111001001011101,-1.83854,0.606771,0.5,7
1000001010010111,-2.02214,0.598958,0.5625,6
1111101100001001,-3.64714,0.520833,0.4375,7
11100011100111,-1.0638,0.658854,0.6875,6
101001100111,-2.10547,0.59375,0.5625,8
01111000000101,-2.02604,0.61849,0.5625,7
1000110000111111,-3.0638,0.533854,0.4375,6
1101011101011011,-1.92839,0.645833,0.5,7
000010011101101,-2.10547,0.59375,0.5625,8
000011011001,-1.34505,0.658854,0.5,6
1111100000001101,-2,0.570312,0.5,7
0110111011010111,-1.11589,0.684896,0.5625,6
1001100101010011,-1.77083,0.596354,0.5625,7
1011100001011011,-1.4388,0.611979,0.5625,7
1100110001001,-4.63021,0.502604,0.375,5
0110001110011101,-1.0638,0.658854,0.6875,6
1011001110100111,-2.90104,0.563802,0.4375,7
110110111101101,-1.49089,0.638021,0.4375,6
0101100010011101,-2.10417,0.58724,0.5625,8
00011001110111,-2.33333,0.561198,0.5,8
100100100011,-2.51172,0.632812,0.5,5
011101111101111,-1.16667,0.704427,0.4375,7
0110001110101001,-1.54167,0.622396,0.625,8
11010001011,-3.00521,0.580729,0.5,7
10010010111101,-2.6875,0.574219,0.5625,7
110111110110111,-1.75,0.691406,0.4375,6
1010001000111101,-2.10417,0.58724,0.5625,8
001010110001,-2.74089,0.606771,0.4375,7
00001110011111,-2.33333,0.561198,0.5,8
00000100011001,-1.97917,0.665365,0.375,6
1011111001010101,-1.83854,0.606771,0.5,5
0001011001101111,-2.6263,0.596354,0.625,6
0010001001111101,-2.91667,0.548177,0.5,6
0000111000010111,-3.64714,0.520833,0.4375,7
0111100001100011,-1.54167,0.622396,0.625,8
100111101011001,-2.02214,0.598958,0.5625,7
001010010011101,-2.6888,0.580729,0.5625,7
11110001011,-4.23047,0.507812,0.4375,7
010001100001001,-1.26172,0.664062,0.5,6
110000111111001,-2.2513,0.572917,0.5,6
0001100011001111,-3.16667,0.544271,0.5,6
101010011110001,-2.6875,0.574219,0.5625,7
0000010011001001,-2.51172,0.632812,0.5,5
01101110010111,-2.2513,0.572917,0.5,7
010010111001011,-0.9375,0.683594,0.8125,7
1001111111111111,-1.13021,0.815104,0.25,4
1110111011100011,-2.07422,0.625,0.4375,5
100010111101001,-1.52083,0.60026,0.5625,8
0000001110111011,-4.79167,0.466146,0.375,6
10100010001011,-2.42188,0.59375,0.5,7
001100011110111,-2.2513,0.572917,0.5,6
0101001110010101,-2.6875,0.574219,0.5625,7
101011001001001,-1.8763,0.619792,0.625,7
011001111010001,-2.33333,0.561198,0.5,8
1011100111001111,-1.26172,0.664062,0.5,6
110001011001101,-1.29167,0.626302,0.625,6
0001001010000101,-1.03255,0.690104,0.5625,7
1001101011001001,-1.70833,0.611979,0.625,7
10101000110001,-3.23438,0.554688,0.4375,7
001011101101,-1.4388,0.611979,0.5625,7
1111011101000011,-3.23438,0.554688,0.4375,7
1001011010011011,-1.0638,0.658854,0.6875,6
0111010101011111,-3.47005,0.572917,0.375,6
0111111010111011,-1.41667,0.700521,0.4375,7
1111001010000011,-2.58333,0.557292,0.5,8
1011101111100011,-2.65755,0.611979,0.4375,7
010010001101111,-3.91667,0.520833,0.5,5
0001100100111011,-3.39583,0.518229,0.4375,6
010111110010001,-3.39583,0.518229,0.4375,6
0111111001001,-2.91667,0.548177,0.5,7
1111010101110101,-4.28255,0.533854,0.3125,5
1010010011001101,-2.91667,0.548177,0.5,7
10100111110101,-1.4388,0.611979,0.5625,7
101011100011101,-3.64714,0.520833,0.4375,7
1101000000011,-2.07422,0.625,0.4375,7
000011110010001,-3.71354,0.52474,0.375,5
000001010011111,-2.83464,0.559896,0.5,6
11001111100111,-3.00521,0.580729,0.5,7
0010011100101111,-4.45964,0.481771,0.375,6
0101000100111,-2.08854,0.602865,0.5,7
0110011000101101,-1.29167,0.626302,0.625,6
1111010101101101,-1.92839,0.645833,0.5,7
111001010110001,-1.77083,0.596354,0.5625,8
001011100001011,-2.10547,0.59375,0.5625,8
01110000110111,-3.72917,0.509115,0.4375,6
1000011001101011,-1.75,0.644531,0.75,7
001111110100001,-3.16667,0.544271,0.5,6
110111100101001,-2.2513,0.572917,0.5,6
100001100111001,-1.29297,0.632812,0.625,8
1010110000101111,-3.0638,0.533854,0.4375,6
1000111111011001,-1.83854,0.606771,0.5,8
101011110001,-3.64714,0.520833,0.4375,5
0101011101100001,-3.10417,0.559896,0.5625,8
01011,-1.72005,0.729167,0.3125,6
011110100101001,-2.33333,0.561198,0.5,7
011001010000101,-1.60938,0.632812,0.5625,7
1111010101011001,-3.00521,0.580729,0.5,7
00110000101101,-3.23438,0.554688,0.4375,7
01000111101001,-1.4388,0.611979,0.5625,7
100111100000101,-3.5013,0.541667,0.5,6
10010001101,-2.07422,0.625,0.4375,5
000111100010101,-2.91797,0.554688,0.5,8
111111101000111,-3.47005,0.572917,0.375,6
0111111011001011,-1.03255,0.690104,0.5625,7
00110101101111,-1.66797,0.585938,0.5,8
0010010100101011,-2.83464,0.559896,0.5,7
010101101000111,-1.77083,0.596354,0.5625,8
1100110010001001,-3.64714,0.520833,0.4375,5
010011001001,-1.92839,0.645833,0.5,7
1011011101,-3.5013,0.541667,0.5,7
00100101000111,-1.60938,0.632812,0.5625,8
1000111001100011,-1.70833,0.611979,0.625,6
01011101110111,-4.04688,0.515625,0.375,7
0011101001101001,-1.47917,0.638021,0.6875,8
0010000100110001,-3.47005,0.572917,0.375,6
1011010101111011,-1.69922,0.671875,0.5625,7
0100010000100011,-1.49089,0.638021,0.4375,6
111000101101001,-2.91667,0.548177,0.5,6
0110011001000001,-1.60938,0.632812,0.5625,7
1010000010111011,-4.79167,0.466146,0.375,6
100101100000011,-1.38021,0.658854,0.625,5
101111001001,-2.83464,0.559896,0.5,7
11011101000111,-3.64714,0.520833,0.4375,6
010100011011101,-2.33333,0.561198,0.5,7
1100010110001011,-2,0.570312,0.5,7
1000011010110111,-2.02214,0.598958,0.5625,6
1111111010100111,-1.41667,0.700521,0.4375,7
001101111100011,-1.4388,0.611979,0.5625,7
0111101000010001,-2.83464,0.559896,0.5,7
1000110110011101,-3.0638,0.533854,0.4375,6
11110110100001,-3.16667,0.544271,0.5,8
0111001100011111,-3.23438,0.554688,0.4375,7
10111000000011,-2.31771,0.576823,0.4375,7
0010010001111101,-2.91667,0.548177,0.5,7
010000101111101,-3.39583,0.518229,0.4375,7
00101001011,-1.03255,0.690104,0.5625,7
0100011100000111,-4.45964,0.481771,0.375,6
1010100111100011,-2.02214,0.598958,0.5625,8
000100010000001,-1.72005,0.729167,0.3125,6
1000010101110101,-2.91667,0.548177,0.5,6
01010110111001,-2.10417,0.58724,0.5625,8
000100100011011,-2.67188,0.589844,0.5,7
010111110100011,-3.64714,0.520833,0.4375,6
011110111001,-3.10417,0.559896,0.5625,8
0111011010011001,-0.980469,0.664062,0.6875,6
11001110000111,-3.16667,0.544271,0.5,6
0010001111101111,-3.71354,0.52474,0.375,5
011101100000111,-2,0.570312,0.5,7
1101011101011001,-2.60938,0.605469,0.5625,7
101000101111011,-3.64714,0.520833,0.4375,6
011101100001111,-1.4388,0.611979,0.5625,7
1011111110000001,-3.64714,0.520833,0.4375,7
1011110010111001,-1.83854,0.606771,0.5,7
0001011001111101,-2.6263,0.596354,0.625,6
1001111100011,-2.91667,0.548177,0.5,7
11011010101011,-2.60547,0.585938,0.5625,7
100111111011001,-2.08854,0.602865,0.5,7
011011011001011,-0.792969,0.710938,0.875,6
000111010101001,-2.02214,0.598958,0.5625,8
101010001100001,-3.00521,0.580729,0.5,7
1010100000101101,-2.2513,0.572917,0.5,7
11011010010011,-2.91667,0.548177,0.5,7
1110001101001011,-1.4388,0.611979,0.5625,7
00010100011001,-1.92839,0.645833,0.5,7
1111010111111,-3.47005,0.572917,0.375,6
011011011011,-1.70833,0.611979,0.625,7
1001111111001111,-2.5625,0.652344,0.375,5
1011100000010101,-1.66797,0.585938,0.5,8
1101110100011101,-3.71354,0.52474,0.375,5
1111111000101011,-2.74089,0.606771,0.4375,7
1111110000110111,-1.49089,0.638021,0.4375,6
011110100010101,-3.39583,0.518229,0.4375,6
1101100000000111,-1.4388,0.611979,0.5625,7
0100001000101011,-2.42188,0.59375,0.5,6
01011010001111,-0.958333,0.635417,0.625,7
1010111010100101,-2.2513,0.572917,0.5,6
001011010100101,-1.79297,0.625,0.625,7
0110000100100101,-1.60938,0.632812,0.5625,7
1111101010000111,-1.60938,0.632812,0.5625,7
10100111101001,-2,0.570312,0.5,7
1101000000010001,-2.88672,0.585938,0.375,6
0001001111100001,-2.10547,0.59375,0.5625,6
0111011000101011,-2.10547,0.59375,0.5625,8
1000111010101,-4.3138,0.502604,0.4375,7
0110110110000111,-1.8138,0.635417,0.6875,7
0011111011100111,-1.03255,0.690104,0.5625,7
0010110010110111,-2.10547,0.59375,0.5625,8
0011100101000111,-1.875,0.613281,0.625,8
10111110010001,-2.91667,0.548177,0.5,6
0000101011110001,-2.2513,0.572917,0.5,6
1101111000111011,-1.34505,0.658854,0.5,6
100010011000101,-3.23438,0.554688,0.4375,7
0010100101111111,-3.00521,0.580729,0.5,7
01001011001001,-1.38021,0.658854,0.625,6
0010000101011101,-2.83464,0.559896,0.5,8
0000011101100101,-2.91797,0.554688,0.5,8
0101101010000001,-1.04688,0.667969,0.625,6
0100001010100011,-2.08854,0.602865,0.5,7
1101000010101001,-2.10547,0.59375,0.5625,8
0011110011001001,-1.0625,0.652344,0.6875,7
110000101101001,-2.2513,0.572917,0.5,6
1001100110110001,-2,0.570312,0.5,7
10010100111101,-3.5,0.535156,0.5,6
1010111101100101,-1.83854,0.606771,0.5,7
010100001001101,-1.83854,0.606771,0.5,7
110111011100001,-2.83464,0.559896,0.5,6
101011101010001,-4.79167,0.466146,0.375,6
10010110100011,-1.8763,0.619792,0.625,7
0100110111011101,-4.63021,0.502604,0.375,5
01001100111111,-4.45964,0.481771,0.375,6
1010110111000011,-1.20964,0.638021,0.625,7
1001110000000101,-2.42188,0.59375,0.5,6
000011101011101,-3.39583,0.518229,0.4375,7
0101010010110001,-2.83464,0.559896,0.5,7
100110100101101,-1.52083,0.60026,0.5625,6
111101001011001,-3.64714,0.520833,0.4375,7
100101010111001,-1.875,0.613281,0.625,8
1101000001010001,-4.04688,0.515625,0.375,7
1001000001011101,-2.91797,0.554688,0.5,8
111111100011111,-1.64583,0.674479,0.375,6
100111101110001,-1.8763,0.619792,0.625,7
11100101001111,-1.20964,0.638021,0.625,7
0101101010011101,-1.20964,0.638021,0.625,7
0010101100111111,-4.63021,0.502604,0.375,5
0000001100101,-1.75,0.691406,0.4375,6
010001001111,-3.71354,0.52474,0.375,5
0011001100111011,-5.85547,0.429688,0.3125,5
0111001111100101,-2.08854,0.602865,0.5,7
0001111111101101,-1.92839,0.645833,0.5,7
00101010001011,-2.90104,0.563802,0.4375,7
0110000000000001,-0.907552,0.768229,0.375,6
0100000010110101,-3.00521,0.580729,0.5,7
101111011010011,-1.60938,0.632812,0.5625,8
0111111000110111,-2.07422,0.625,0.4375,7
00111011010101,-2.33333,0.561198,0.5,8
0010101100010101,-2.91797,0.554688,0.5,6
0010001001000001,-1.16667,0.704427,0.4375,7
1010110110100011,-2.2513,0.572917,0.5,7
0001100100110001,-2.90104,0.563802,0.4375,7
1001010100111111,-2.42188,0.59375,0.5,4
0011101011111,-3.0638,0.533854,0.4375,6
1000111111111011,-1.97917,0.665365,0.375,6
0111000100101101,-1.77083,0.596354,0.5625,8
0100011000011001,-1.38021,0.658854,0.625,5
011001011011,-2.10547,0.59375,0.5625,6
101001100111011,-1.4388,0.611979,0.5625,7
01000001111011,-2.83464,0.559896,0.5,8
010101000011,-2.88672,0.585938,0.375,6
1101111101010111,-3.04167,0.622396,0.3125,6
1110110001101101,-2.42188,0.59375,0.5,7
1101011010010111,-1.04688,0.667969,0.625,6
0001101111001111,-2.90104,0.563802,0.4375,7
0011101100100101,-3.16667,0.544271,0.5,8
00010010111,-1.92839,0.645833,0.5,7
010100000010001,-1.64583,0.674479,0.375,6
1101100010000111,-1.29167,0.626302,0.625,6
111001101010011,-2.2513,0.572917,0.5,6
1001111101011001,-2.02604,0.61849,0.5625,7
1001011101101011,-1.25521,0.690104,0.75,5
1100011010101101,-1.8763,0.619792,0.625,7
1100110100001011,-3.39583,0.518229,0.4375,7
1000111011101011,-3.42188,0.566406,0.5,7
1011110011010011,-1.04688,0.667969,0.625,6
0000110011001,-3.47005,0.572917,0.375,6
0001110100001001,-3.23438,0.554688,0.4375,7
0101010010101101,-2.10417,0.58724,0.5625,6
0010011100100011,-4.45964,0.481771,0.375,6
0110101101011011,-1.60938,0.632812,0.5625,7
100011010101001,-1.20964,0.638021,0.625,7
01110110101,-2.83464,0.559896,0.5,7
0111010110110001,-3.64714,0.520833,0.4375,6
1100011111111001,-1.11589,0.684896,0.5625,6
1000010001001011,-1.79688,0.644531,0.625,6
01101000101101,-1.8138,0.635417,0.6875,7
101111011011011,-1.11589,0.684896,0.5625,6
0011111,-3.47005,0.572917,0.375,6
0110101100000111,-3.10417,0.559896,0.5625,8
010101001001101,-1.4388,0.611979,0.5625,7
010010001101011,-2.6263,0.596354,0.625,6
010000110001001,-1.92839,0.645833,0.5,7
010111010101011,-3.5013,0.541667,0.5,7
001111100011011,-2.2513,0.572917,0.5,6
0010110001101,-1.60938,0.632812,0.5625,7
1110011100110001,-2.83464,0.559896,0.5,6
1101111101000101,-4.63021,0.502604,0.375,5
1111011010101101,-1.11589,0.684896,0.5625,6
100101101001,-1.38021,0.658854,0.625,5
1101001011010111,-2.08854,0.602865,0.5,6
010000011110001,-1.83854,0.606771,0.5,8
1110110011001001,-3.41797,0.546875,0.5,7
000101000101101,-1.60938,0.632812,0.5625,7
001100111001101,-2.91667,0.548177,0.5,6
0110100010001001,-1.38021,0.658854,0.625,6
1101101000010001,-2.2513,0.572917,0.5,7
0101101100110011,-3.64714,0.520833,0.4375,7
0111100100000011,-2.6888,0.580729,0.5625,7
1101001010101101,-1.0638,0.658854,0.6875,6
0010000101001,-0.604167,0.739583,0.5,5
0001011001100001,-1.25521,0.690104,0.75,5
1100001001010001,-1.83854,0.606771,0.5,8
010000100010101,-2.07422,0.625,0.4375,7
100101001101001,-1.79297,0.625,0.625,7
00100101011011,-1.4388,0.611979,0.5625,7
1101001011011,-2.91667,0.548177,0.5,6
1011111100110001,-4.04688,0.515625,0.375,7
00010010011101,-2.42188,0.59375,0.5,6
0010011101010101,-3.39583,0.518229,0.4375,6
1101011100101001,-1.8138,0.635417,0.6875,7
00001011001,-2.22917,0.661458,0.375,6
1010110101011,-1.54167,0.622396,0.625,7
0011101101001011,-2.83464,0.559896,0.5,6
011100011101011,-2.6263,0.596354,0.625,6
001101111100111,-1.50521,0.615885,0.5,6
011110110100001,-2.91667,0.548177,0.5,7
00010011001001,-1.84505,0.651042,0.5,7
1101101111001,-3.0638,0.533854,0.4375,6
10111110100111,-2.08854,0.602865,0.5,6
001010001011001,-3.42188,0.566406,0.5,7
1011000010010001,-2.90104,0.563802,0.4375,7
1111101001001111,-1.49089,0.638021,0.4375,6
1100001010110111,-2.02214,0.598958,0.5625,8
